"COU","Country","WASTE","Waste category","WST_OPER","Waste management operations","UNIT","Unit of measure","YEA","Year","Value","Flag Codes","Flags"
"RUS","Russia","EE_TEE","Temperature exchange equipment","GEN","Waste generated","TH_T","Thousand tonnes","2018","2018",364.97,,
"RUS","Russia","EE_TEE","Temperature exchange equipment","GEN","Waste generated","TH_T","Thousand tonnes","2019","2019",378.032,,
"RUS","Russia","EE_TEE","Temperature exchange equipment","GEN","Waste generated","TH_T","Thousand tonnes","2020","2020",390.87,,
"RUS","Russia","EE_TEE","Temperature exchange equipment","GEN","Waste generated","TH_T","Thousand tonnes","2021","2021",403.4,,
"RUS","Russia","EE_SME","Screens and monitors","GEN","Waste generated","TH_T","Thousand tonnes","2010","2010",167.537,,
"RUS","Russia","EE_SME","Screens and monitors","GEN","Waste generated","TH_T","Thousand tonnes","2011","2011",174.237,,
"RUS","Russia","EE_SME","Screens and monitors","GEN","Waste generated","TH_T","Thousand tonnes","2012","2012",179.706,,
"RUS","Russia","EE_SME","Screens and monitors","GEN","Waste generated","TH_T","Thousand tonnes","2013","2013",183.594,,
"RUS","Russia","EE_SME","Screens and monitors","GEN","Waste generated","TH_T","Thousand tonnes","2014","2014",185.503,,
"RUS","Russia","EE_SME","Screens and monitors","GEN","Waste generated","TH_T","Thousand tonnes","2015","2015",185.236,,
"RUS","Russia","EE_SME","Screens and monitors","GEN","Waste generated","TH_T","Thousand tonnes","2016","2016",182.93,,
"RUS","Russia","EE_SME","Screens and monitors","GEN","Waste generated","TH_T","Thousand tonnes","2017","2017",179.002,,
"RUS","Russia","EE_SME","Screens and monitors","GEN","Waste generated","TH_T","Thousand tonnes","2018","2018",173.935,,
"RUS","Russia","EE_SME","Screens and monitors","GEN","Waste generated","TH_T","Thousand tonnes","2019","2019",168.277,,
"RUS","Russia","EE_SME","Screens and monitors","GEN","Waste generated","TH_T","Thousand tonnes","2020","2020",162.505,,
"RUS","Russia","EE_SME","Screens and monitors","GEN","Waste generated","TH_T","Thousand tonnes","2021","2021",157,,
"RUS","Russia","EE_LMP","Lamps","GEN","Waste generated","TH_T","Thousand tonnes","2010","2010",14.549,,
"RUS","Russia","EE_LMP","Lamps","GEN","Waste generated","TH_T","Thousand tonnes","2011","2011",14.995,,
"RUS","Russia","EE_LMP","Lamps","GEN","Waste generated","TH_T","Thousand tonnes","2012","2012",15.63,,
"RUS","Russia","EE_LMP","Lamps","GEN","Waste generated","TH_T","Thousand tonnes","2013","2013",16.494,,
"RUS","Russia","EE_LMP","Lamps","GEN","Waste generated","TH_T","Thousand tonnes","2014","2014",17.658,,
"RUS","Russia","EE_LMP","Lamps","GEN","Waste generated","TH_T","Thousand tonnes","2015","2015",18.887,,
"RUS","Russia","EE_LMP","Lamps","GEN","Waste generated","TH_T","Thousand tonnes","2016","2016",20.055,,
"RUS","Russia","EE_LMP","Lamps","GEN","Waste generated","TH_T","Thousand tonnes","2017","2017",21.014,,
"RUS","Russia","EE_LMP","Lamps","GEN","Waste generated","TH_T","Thousand tonnes","2018","2018",21.728,,
"RUS","Russia","EE_LMP","Lamps","GEN","Waste generated","TH_T","Thousand tonnes","2019","2019",22.401,,
"RUS","Russia","EE_LMP","Lamps","GEN","Waste generated","TH_T","Thousand tonnes","2020","2020",23.1,,
"RUS","Russia","EE_LMP","Lamps","GEN","Waste generated","TH_T","Thousand tonnes","2021","2021",23.8,,
"RUS","Russia","EE_LE","Large equipment","GEN","Waste generated","TH_T","Thousand tonnes","2010","2010",303.99,,
"RUS","Russia","EE_LE","Large equipment","GEN","Waste generated","TH_T","Thousand tonnes","2011","2011",322.46,,
"RUS","Russia","EE_LE","Large equipment","GEN","Waste generated","TH_T","Thousand tonnes","2012","2012",341.574,,
"RUS","Russia","EE_LE","Large equipment","GEN","Waste generated","TH_T","Thousand tonnes","2013","2013",360.913,,
"RUS","Russia","EE_LE","Large equipment","GEN","Waste generated","TH_T","Thousand tonnes","2014","2014",380.305,,
"RUS","Russia","EE_LE","Large equipment","GEN","Waste generated","TH_T","Thousand tonnes","2015","2015",398.568,,
"RUS","Russia","EE_LE","Large equipment","GEN","Waste generated","TH_T","Thousand tonnes","2016","2016",415.08,,
"RUS","Russia","EE_LE","Large equipment","GEN","Waste generated","TH_T","Thousand tonnes","2017","2017",430.151,,
"RUS","Russia","EE_LE","Large equipment","GEN","Waste generated","TH_T","Thousand tonnes","2018","2018",444.375,,
"RUS","Russia","EE_LE","Large equipment","GEN","Waste generated","TH_T","Thousand tonnes","2019","2019",458.038,,
"RUS","Russia","EE_LE","Large equipment","GEN","Waste generated","TH_T","Thousand tonnes","2020","2020",471.196,,
"RUS","Russia","EE_LE","Large equipment","GEN","Waste generated","TH_T","Thousand tonnes","2021","2021",483.8,,
"RUS","Russia","EE_SE","Small equipment","GEN","Waste generated","TH_T","Thousand tonnes","2010","2010",315.704,,
"RUS","Russia","EE_SE","Small equipment","GEN","Waste generated","TH_T","Thousand tonnes","2011","2011",339.392,,
"RUS","Russia","EE_SE","Small equipment","GEN","Waste generated","TH_T","Thousand tonnes","2012","2012",365.819,,
"RUS","Russia","EE_SE","Small equipment","GEN","Waste generated","TH_T","Thousand tonnes","2013","2013",391.371,,
"RUS","Russia","EE_SE","Small equipment","GEN","Waste generated","TH_T","Thousand tonnes","2014","2014",413.286,,
"RUS","Russia","EE_SE","Small equipment","GEN","Waste generated","TH_T","Thousand tonnes","2015","2015",430.566,,
"RUS","Russia","EE_SE","Small equipment","GEN","Waste generated","TH_T","Thousand tonnes","2016","2016",444.703,,
"RUS","Russia","EE_SE","Small equipment","GEN","Waste generated","TH_T","Thousand tonnes","2017","2017",457.028,,
"RUS","Russia","EE_SE","Small equipment","GEN","Waste generated","TH_T","Thousand tonnes","2018","2018",468.121,,
"RUS","Russia","EE_SE","Small equipment","GEN","Waste generated","TH_T","Thousand tonnes","2019","2019",481.426,,
"RUS","Russia","EE_SE","Small equipment","GEN","Waste generated","TH_T","Thousand tonnes","2020","2020",494.651,,
"RUS","Russia","EE_SE","Small equipment","GEN","Waste generated","TH_T","Thousand tonnes","2021","2021",507.1,,
"RUS","Russia","EE_SITTE","Small IT and telecommunication equipment","GEN","Waste generated","TH_T","Thousand tonnes","2010","2010",135.42,,
"RUS","Russia","EE_SITTE","Small IT and telecommunication equipment","GEN","Waste generated","TH_T","Thousand tonnes","2011","2011",137.203,,
"RUS","Russia","EE_SITTE","Small IT and telecommunication equipment","GEN","Waste generated","TH_T","Thousand tonnes","2012","2012",138.543,,
"RUS","Russia","EE_SITTE","Small IT and telecommunication equipment","GEN","Waste generated","TH_T","Thousand tonnes","2013","2013",138.642,,
"RUS","Russia","EE_SITTE","Small IT and telecommunication equipment","GEN","Waste generated","TH_T","Thousand tonnes","2014","2014",137.772,,
"RUS","Russia","EE_SITTE","Small IT and telecommunication equipment","GEN","Waste generated","TH_T","Thousand tonnes","2015","2015",135.623,,
"RUS","Russia","EE_SITTE","Small IT and telecommunication equipment","GEN","Waste generated","TH_T","Thousand tonnes","2016","2016",132.679,,
"RUS","Russia","EE_SITTE","Small IT and telecommunication equipment","GEN","Waste generated","TH_T","Thousand tonnes","2017","2017",129.35,,
"RUS","Russia","EE_SITTE","Small IT and telecommunication equipment","GEN","Waste generated","TH_T","Thousand tonnes","2018","2018",126.02,,
"RUS","Russia","EE_SITTE","Small IT and telecommunication equipment","GEN","Waste generated","TH_T","Thousand tonnes","2019","2019",122.98,,
"RUS","Russia","EE_SITTE","Small IT and telecommunication equipment","GEN","Waste generated","TH_T","Thousand tonnes","2020","2020",119.764,,
"RUS","Russia","EE_SITTE","Small IT and telecommunication equipment","GEN","Waste generated","TH_T","Thousand tonnes","2021","2021",116.6,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2006","2006",13.565,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2007","2007",17.498,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2008","2008",16.603,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2009","2009",13.609,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2010","2010",13.879,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2011","2011",14.408,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2012","2012",13.768,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2013","2013",13.838,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2014","2014",14.751,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2015","2015",15.227,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2016","2016",17.098,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2017","2017",16.178,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2018","2018",17.472,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",20.064,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",21.093,,
"SVN","Slovenia","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2007","2007",2.633,,
"SVN","Slovenia","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2008","2008",3.422,,
"SVN","Slovenia","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2009","2009",4.008,,
"SVN","Slovenia","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2010","2010",4.233,,
"SVN","Slovenia","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2011","2011",4.553,,
"SVN","Slovenia","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2012","2012",4.586,,
"SVN","Slovenia","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2013","2013",4.147,,
"SVN","Slovenia","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2014","2014",4.701,,
"SVN","Slovenia","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2015","2015",5.103,,
"SVN","Slovenia","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2016","2016",6.744,,
"SVN","Slovenia","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2017","2017",6.119,,
"SVN","Slovenia","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2018","2018",6.488,,
"SVN","Slovenia","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",6.899,,
"SVN","Slovenia","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",6.861,,
"SVN","Slovenia","EE6","Total waste","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",6.057,,
"SVN","Slovenia","EE6","Total waste","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",5.875,,
"SVN","Slovenia","EE_TEE","Temperature exchange equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",4.97,,
"SVN","Slovenia","EE_TEE","Temperature exchange equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",4.934,,
"SVN","Slovenia","EE_TEE","Temperature exchange equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",1.101,,
"SVN","Slovenia","EE_TEE","Temperature exchange equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",1.041,,
"SVN","Slovenia","EE_TEE","Temperature exchange equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",0.941,,
"SVN","Slovenia","EE_TEE","Temperature exchange equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",0.907,,
"SVN","Slovenia","EE_SME","Screens and monitors","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",0.904,,
"SVN","Slovenia","EE_SME","Screens and monitors","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",1.249,,
"SVN","Slovenia","EE_SME","Screens and monitors","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",1.098,,
"SVN","Slovenia","EE_SME","Screens and monitors","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",0.92,,
"SVN","Slovenia","EE_SME","Screens and monitors","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",0.893,,
"SVN","Slovenia","EE_SME","Screens and monitors","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",0.943,,
"SVN","Slovenia","EE_LMP","Lamps","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",0.115,,
"SVN","Slovenia","EE_LMP","Lamps","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",0.119,,
"SVN","Slovenia","EE_LMP","Lamps","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",0.076,,
"SVN","Slovenia","EE_LMP","Lamps","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",0.08,,
"SVN","Slovenia","EE_LMP","Lamps","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",0.071,,
"SVN","Slovenia","EE_LMP","Lamps","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",0.074,,
"SVN","Slovenia","EE_LE","Large equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",9.194,,
"SVN","Slovenia","EE_LE","Large equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",9.602,,
"SVN","Slovenia","EE_LE","Large equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",2.131,,
"SVN","Slovenia","EE_LE","Large equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",2.273,,
"SVN","Slovenia","EE_LE","Large equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",1.803,,
"SVN","Slovenia","EE_LE","Large equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",1.886,,
"SVN","Slovenia","EE_SE","Small equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",4.185,,
"SVN","Slovenia","EE_SE","Small equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",4.415,,
"SVN","Slovenia","EE_SE","Small equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",1.737,,
"SVN","Slovenia","EE_SE","Small equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",1.715,,
"SVN","Slovenia","EE_SE","Small equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",1.536,,
"SVN","Slovenia","EE_SE","Small equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",1.375,,
"SVN","Slovenia","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",0.695,,
"SVN","Slovenia","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",0.773,,
"SVN","Slovenia","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",0.756,,
"SVN","Slovenia","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",0.833,,
"SVN","Slovenia","EE_SITTE","Small IT and telecommunication equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",0.813,,
"SVN","Slovenia","EE_SITTE","Small IT and telecommunication equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",0.691,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2006","2006",27.245,,
"SVN","Slovenia","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2007","2007",35.335,,
